Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2010-02-24 00:00:00-05:00,5.957642304509527,6.05411646091606,5.9459209015597745,6.030674457550049,460566400,0.0,0.0
2010-02-25 00:00:00-05:00,5.932095897244279,6.096792607847772,5.917369409021465,6.070946216583252,665126000,0.0,0.0
2010-02-26 00:00:00-05:00,6.0823650362682695,6.166216112895157,6.070944587525997,6.149686336517334,507460800,0.0,0.0
2010-03-01 00:00:00-05:00,6.1836482756722,6.296351638232682,6.174632215326019,6.28102445602417,550093600,0.0,0.0
2010-03-02 00:00:00-05:00,6.30927346540479,6.336322443118033,6.243454914953514,6.276815414428711,566546400,0.0,0.0
2010-03-03 00:00:00-05:00,6.27952200063702,6.307472232172387,6.249467927827662,6.291242599487305,372052800,0.0,0.0
2010-03-04 00:00:00-05:00,6.28974102631952,6.33902941969913,6.270204954936821,6.3327178955078125,366041200,0.0,0.0
2010-03-05 00:00:00-05:00,6.459846522585055,6.602904503194715,6.450529512263567,6.580363750457764,899620400,0.0,0.0
2010-03-08 00:00:00-05:00,6.61222166172306,6.614625650416566,6.559326286398969,6.584271430969238,429889600,0.0,0.0
2010-03-09 00:00:00-05:00,6.5611296294393195,6.7621919262095584,6.548506983317725,6.7026848793029785,920259200,0.0,0.0
2010-03-10 00:00:00-05:00,6.727027701890953,6.77661703237408,6.708093535522252,6.757381916046143,596218000,0.0,0.0
2010-03-11 00:00:00-05:00,6.729433572354464,6.777218818664551,6.711701195587345,6.777218818664551,405700400,0.0,0.0
2010-03-12 00:00:00-05:00,6.833420420615215,6.8442401762281975,6.7847331254236405,6.810279369354248,416323600,0.0,0.0
2010-03-15 00:00:00-04:00,6.773613516154578,6.777219298981903,6.619435202114905,6.727330207824707,493502800,0.0,0.0
2010-03-16 00:00:00-04:00,6.737545892326674,6.761588983017509,6.687355469021328,6.745660305023193,446908000,0.0,0.0
2010-03-17 00:00:00-04:00,6.759187433200796,6.805771292092223,6.7101995852436405,6.735745429992676,450956800,0.0,0.0
2010-03-18 00:00:00-04:00,6.735141687632884,6.762191071474466,6.690361535006137,6.751672267913818,342109600,0.0,0.0
2010-03-19 00:00:00-04:00,6.755880312712709,6.769404604093275,6.648886972770194,6.679542541503906,559445600,0.0,0.0
2010-03-22 00:00:00-04:00,6.626046602475909,6.792246439510847,6.616429043072803,6.754678249359131,456419600,0.0,0.0
2010-03-23 00:00:00-04:00,6.781425364353218,6.8757960537169005,6.735141665796506,6.863173007965088,602431200,0.0,0.0
2010-03-24 00:00:00-04:00,6.841535681905854,6.918474561685097,6.837628146643048,6.893529415130615,597780400,0.0,0.0
2010-03-25 00:00:00-04:00,6.940111457838574,6.941614602557335,6.799758028273902,6.811779975891113,542284400,0.0,0.0
2010-03-26 00:00:00-04:00,6.880906452769786,6.971068666458749,6.868884503264586,6.939512252807617,640875200,0.0,0.0
2010-03-29 00:00:00-04:00,7.002624470387613,7.028771001488299,6.96114955549248,6.984290599822998,540744400,0.0,0.0
2010-03-30 00:00:00-04:00,7.110822870771363,7.1372711695494235,7.04019509488042,7.088282108306885,527310000,0.0,0.0
2010-03-31 00:00:00-04:00,7.077461418341242,7.111122078733144,7.046505295667688,7.062734127044678,430659600,0.0,0.0
2010-04-01 00:00:00-04:00,7.135162819960423,7.17483364022918,6.995110346713103,7.091884613037109,603145200,0.0,0.0
2010-04-05 00:00:00-04:00,7.062133710166944,7.168224617439328,7.055821784710631,7.167623519897461,684507600,0.0,0.0
2010-04-06 00:00:00-04:00,7.158907871019614,7.220218214060196,7.122842821725138,7.199180603027344,447017200,0.0,0.0
2010-04-07 00:00:00-04:00,7.199480399187049,7.270709249271003,7.172731961653409,7.231037616729736,628502000,0.0,0.0
2010-04-08 00:00:00-04:00,7.226230951201268,7.259290520903715,7.154100835026183,7.2115044593811035,572989200,0.0,0.0
2010-04-09 00:00:00-04:00,7.255982881441017,7.269808124195066,7.226830053422004,7.266801834106445,334182800,0.0,0.0
2010-04-12 00:00:00-04:00,7.279126400349158,7.305273749680161,7.267405396175581,7.281831741333008,333026400,0.0,0.0
2010-04-13 00:00:00-04:00,7.268904036750844,7.29715480930843,7.2463624851458945,7.286034107208252,306210800,0.0,0.0
2010-04-14 00:00:00-04:00,7.371689174531426,7.387617852620857,7.335323989612724,7.384011268615723,404076400,0.0,0.0
2010-04-15 00:00:00-04:00,7.386715580590018,7.484391888090751,7.378601168091951,7.481086254119873,376784800,0.0,0.0
2010-04-16 00:00:00-04:00,7.470567771989121,7.54780758488472,7.349750403477842,7.4354047775268555,750545600,0.0,0.0
2010-04-19 00:00:00-04:00,7.4242862769457565,7.450132667753138,7.266200839436895,7.425488471984863,566924400,0.0,0.0
2010-04-20 00:00:00-04:00,7.469667039104502,7.491005597220147,7.301964863949601,7.350953102111816,738326400,0.0,0.0
2010-04-21 00:00:00-04:00,7.778025409768657,7.821604588021663,7.685758927050344,7.790648460388184,982391200,0.0,0.0
2010-04-22 00:00:00-04:00,7.761195444862325,8.016956474221333,7.699884287506821,8.008541107177734,793424800,0.0,0.0
2010-04-23 00:00:00-04:00,8.054217935748243,8.180145005733245,8.024464824497198,8.139572143554688,796955600,0.0,0.0
2010-04-26 00:00:00-04:00,8.171131690283849,8.188562713683732,8.06023121783527,8.099602699279785,479068800,0.0,0.0
2010-04-27 00:00:00-04:00,8.032582502295647,8.049713380296037,7.829717306389309,7.875399112701416,709343600,0.0,0.0
2010-04-28 00:00:00-04:00,7.911764324307108,7.934304275195362,7.706193808750317,7.862174987792969,758402400,0.0,0.0
2010-04-29 00:00:00-04:00,7.904852915177807,8.11463115574628,7.87449869113748,8.073758125305176,558840800,0.0,0.0
2010-04-30 00:00:00-04:00,8.093892665248282,8.131761005521238,7.844143473511656,7.846848011016846,542463600,0.0,0.0
2010-05-03 00:00:00-04:00,7.9294995093474645,8.050918837507155,7.9006468196617705,8.004935264587402,454342000,0.0,0.0
2010-05-04 00:00:00-04:00,7.900946425877894,7.91296757411419,7.716413494229755,7.774417400360107,723819600,0.0,0.0
2010-05-05 00:00:00-04:00,7.6046110706627035,7.758187866430827,7.475377519197532,7.693571090698242,883103200,0.0,0.0
2010-05-06 00:00:00-04:00,7.628654925316913,7.761494272349065,5.988297046263176,7.400844573974609,1285860800,0.0,0.0
2010-05-07 00:00:00-04:00,7.324506001238278,7.4104605331245175,6.7685028712328155,7.0885796546936035,1676018400,0.0,0.0
2010-05-10 00:00:00-04:00,7.521057116771995,7.653295300224171,7.469363556358433,7.633459091186523,984306400,0.0,0.0
2010-05-11 00:00:00-04:00,7.5688449776572195,7.810781460345136,7.528573057647128,7.709499359130859,848906800,0.0,0.0
2010-05-12 00:00:00-04:00,7.791248799174738,7.90816028613887,7.775020767640109,7.876904010772705,654379600,0.0,0.0
2010-05-13 00:00:00-04:00,7.910863235975448,7.964360113721567,7.70589379302627,7.764800548553467,599712400,0.0,0.0
2010-05-14 00:00:00-04:00,7.668627285335938,7.70829892367494,7.498520680322861,7.628354549407959,759362800,0.0,0.0
2010-05-17 00:00:00-04:00,7.654802910101883,7.699283329540741,7.444723714855879,7.640376567840576,762834800,0.0,0.0
2010-05-18 00:00:00-04:00,7.7233248696639425,7.770509817472571,7.521360131496213,7.584474563598633,782678400,0.0,0.0
2010-05-19 00:00:00-04:00,7.498519755641296,7.601305023080927,7.358768194838315,7.463656902313232,1025726800,0.0,0.0
2010-05-20 00:00:00-04:00,7.269506315907675,7.328714019025051,7.099099586766341,7.145684242248535,1282915200,0.0,0.0
2010-05-21 00:00:00-04:00,6.997217657234223,7.348251483117466,6.953038181105874,7.28273344039917,1223891200,0.0,0.0
2010-05-24 00:00:00-04:00,7.431799131611012,7.540595368271015,7.401143962557275,7.416170597076416,754238800,0.0,0.0
2010-05-25 00:00:00-04:00,7.193466998937882,7.41616833155742,7.127648851087713,7.369885444641113,1048006400,0.0,0.0
2010-05-26 00:00:00-04:00,7.515950849998627,7.577562135457542,7.325707116516221,7.336526870727539,850654000,0.0,0.0
2010-05-27 00:00:00-04:00,7.531576044680294,7.6304545365869,7.486795503076692,7.614224910736084,666282400,0.0,0.0
2010-05-28 00:00:00-04:00,7.795755317531095,7.796055464977924,7.6142271047294,7.720318794250488,815614800,0.0,0.0
2010-06-01 00:00:00-04:00,7.804768525763933,7.992606998768689,7.782828877836273,7.8390302658081055,876472800,0.0,0.0
2010-06-02 00:00:00-04:00,7.950537671469662,7.958351942128622,7.824009405436771,7.932806491851807,688548000,0.0,0.0
2010-06-03 00:00:00-04:00,7.9697685278784975,7.980889232550517,7.826410389971874,7.907857894897461,650106800,0.0,0.0
2010-06-04 00:00:00-04:00,7.760293734432078,7.871193446066603,7.652700461260898,7.692672252655029,758304400,0.0,0.0
2010-06-07 00:00:00-04:00,7.762695257528763,7.788541645347556,7.530075359559685,7.541797161102295,886942000,0.0,0.0
2010-06-08 00:00:00-04:00,7.610922338822628,7.627753068697829,7.382811055731011,7.493410587310791,1000770400,0.0,0.0
2010-06-09 00:00:00-04:00,7.557725982419684,7.570649979102067,7.287839642609162,7.309177398681641,854630000,0.0,0.0
2010-06-10 00:00:00-04:00,7.358465473720899,7.542997551165685,7.279122225924084,7.528872966766357,776356000,0.0,0.0
2010-06-11 00:00:00-04:00,7.460352498703896,7.629557865664832,7.434506103832246,7.619039058685303,545759200,0.0,0.0
2010-06-14 00:00:00-04:00,7.692666562174098,7.788538761086813,7.634060786297252,7.642175197601318,602960400,0.0,0.0
2010-06-15 00:00:00-04:00,7.683051996281459,7.809580203030708,7.678844314051952,7.804771423339844,585074000,0.0,0.0
2010-06-16 00:00:00-04:00,7.84715040496484,8.0470109686136,7.83302501082348,8.031984329223633,783678000,0.0,0.0
2010-06-17 00:00:00-04:00,8.132661443883785,8.201786840732163,8.099601890191026,8.170830726623535,872855200,0.0,0.0
2010-06-18 00:00:00-04:00,8.182252605038066,8.264902310294405,8.157307459207733,8.236950874328613,784621600,0.0,0.0
2010-06-21 00:00:00-04:00,8.345741666409918,8.385413274309759,8.076456573432669,8.119734764099121,776490400,0.0,0.0
2010-06-22 00:00:00-04:00,8.179548464825253,8.29405473915925,8.159713048221507,8.230340003967285,717262000,0.0,0.0
2010-06-23 00:00:00-04:00,8.252277738047047,8.254682127684562,8.05151521598079,8.143781661987305,768457200,0.0,0.0
2010-06-24 00:00:00-04:00,8.144685869300076,8.210805805848288,8.057529120838401,8.084578514099121,714277200,0.0,0.0
2010-06-25 00:00:00-04:00,8.116436138202342,8.122747262225959,7.98870489461146,8.015453338623047,549942400,0.0,0.0
2010-06-28 00:00:00-04:00,8.022361875362334,8.10711580208394,7.9499316485378655,8.063536643981934,584948000,0.0,0.0
2010-06-29 00:00:00-04:00,7.937911034198449,7.946026251331022,7.642779398468302,7.698980808258057,1133344800,0.0,0.0
2010-06-30 00:00:00-04:00,7.715206128299581,7.75307444924989,7.513844184651036,7.559525966644287,739452000,0.0,0.0
2010-07-01 00:00:00-04:00,7.642776947842223,7.657804379812443,7.3097770807129585,7.467861652374268,1022896000,0.0,0.0
2010-07-02 00:00:00-04:00,7.52827149247484,7.541496437899589,7.309176705124986,7.4215803146362305,693842800,0.0,0.0
2010-07-06 00:00:00-04:00,7.543600574531643,7.5976977408377175,7.398138199418286,7.472372531890869,615235600,0.0,0.0
2010-07-07 00:00:00-04:00,7.5282709297359816,7.777120421256815,7.506031932510963,7.77411413192749,654556000,0.0,0.0
2010-07-08 00:00:00-04:00,7.888624809787217,7.901247860151176,7.6605134732495195,7.756686687469482,738144400,0.0,0.0
2010-07-09 00:00:00-04:00,7.720621381082885,7.811084566086115,7.668627641025005,7.802670001983643,433322400,0.0,0.0
2010-07-12 00:00:00-04:00,7.769909897025073,7.869689685011971,7.659611302938777,7.732642650604248,562878400,0.0,0.0
2010-07-13 00:00:00-04:00,7.703491201802308,7.705894789704691,7.406254453164811,7.56764554977417,1190924000,0.0,0.0
2010-07-14 00:00:00-04:00,7.494913239964184,7.687859905624897,7.483491585765803,7.595593452453613,812047600,0.0,0.0
2010-07-15 00:00:00-04:00,7.460350334523603,7.723023495406572,7.432399704844154,7.557124614715576,824866000,0.0,0.0
2010-07-16 00:00:00-04:00,7.609119020389172,7.662916042256759,7.465760879591207,7.5105414390563965,1039858400,0.0,0.0
2010-07-19 00:00:00-04:00,7.509940340593624,7.509940340593624,7.200983451778323,7.380706787109375,1024478000,0.0,0.0
2010-07-20 00:00:00-04:00,7.300160394763501,7.600701847208395,7.213303833951075,7.570346832275391,1074950800,0.0,0.0
2010-07-21 00:00:00-04:00,7.967061213894803,7.968864505710451,7.633761203233127,7.6409735679626465,1185671200,0.0,0.0
2010-07-22 00:00:00-04:00,7.744363762681389,7.814089476010838,7.673134904154246,7.784636497497559,645318800,0.0,0.0
2010-07-23 00:00:00-04:00,7.726627732617207,7.825506225074497,7.702283694971928,7.812282085418701,533388800,0.0,0.0
2010-07-26 00:00:00-04:00,7.814089137142948,7.8170946248745246,7.7452654744234355,7.792450428009033,420551600,0.0,0.0
2010-07-27 00:00:00-04:00,7.840234797991078,7.958347631648555,7.823103922861114,7.936708927154541,584771600,0.0,0.0
2010-07-28 00:00:00-04:00,7.924388800681613,7.9941145133641,7.821603524358298,7.8429412841796875,519985200,0.0,0.0
2010-07-29 00:00:00-04:00,7.835427623821169,7.893732480189171,7.696878252121236,7.757286548614502,643806800,0.0,0.0
2010-07-30 00:00:00-04:00,7.690565142808161,7.805070583309743,7.660810420968824,7.731438159942627,448210000,0.0,0.0
2010-08-02 00:00:00-04:00,7.827311394231834,7.891927358533657,7.802667203313615,7.869687557220459,428055600,0.0,0.0
2010-08-03 00:00:00-04:00,7.844442092868096,7.912063542658738,7.796656054340514,7.872091770172119,417653600,0.0,0.0
2010-08-04 00:00:00-04:00,7.899443554572544,7.942720973776763,7.823406719652043,7.903651237487793,420375200,0.0,0.0
2010-08-05 00:00:00-04:00,7.866082214215773,7.9096613814176955,7.830618264478139,7.865180969238281,289097200,0.0,0.0
2010-08-06 00:00:00-04:00,7.80747841111616,7.858871858926044,7.7428616175394245,7.816795825958252,444897600,0.0,0.0
2010-08-09 00:00:00-04:00,7.858570170863687,7.878707343571571,7.801167351149164,7.866685390472412,303128000,0.0,0.0
2010-08-10 00:00:00-04:00,7.809577957333272,7.827610875988528,7.740452571687887,7.796353816986084,451920000,0.0,0.0
2010-08-11 00:00:00-04:00,7.675839185728692,7.684554697148094,7.5078360663871475,7.519256114959717,620054400,0.0,0.0
2010-08-12 00:00:00-04:00,7.414066598758015,7.606713913328135,7.396935723075076,7.567343235015869,534920400,0.0,0.0
2010-08-13 00:00:00-04:00,7.563133871503642,7.570046089223771,7.486195021761534,7.4864959716796875,354869200,0.0,0.0
2010-08-16 00:00:00-04:00,7.440815554456557,7.513847694345077,7.41196287546849,7.4426188468933105,318430000,0.0,0.0
2010-08-17 00:00:00-04:00,7.515951869572193,7.6526987505378585,7.48950357791225,7.572754383087158,422640400,0.0,0.0
2010-08-18 00:00:00-04:00,7.58447621896382,7.653900985882247,7.561033412411123,7.605813980102539,339696000,0.0,0.0
2010-08-19 00:00:00-04:00,7.598903061450389,7.618138188072767,7.473877948539546,7.509943008422852,426706000,0.0,0.0
2010-08-20 00:00:00-04:00,7.495214190805562,7.631359167795089,7.483492387889402,7.502727508544922,384230000,0.0,0.0
2010-08-23 00:00:00-04:00,7.5673436929696525,7.573654815171626,7.370789634431916,7.3873186111450195,414041600,0.0,0.0
2010-08-24 00:00:00-04:00,7.293250977628459,7.303167883920526,7.1724327713772915,7.210902214050293,602565600,0.0,0.0
2010-08-25 00:00:00-04:00,7.154097026102907,7.332919878407542,7.128851739642591,7.299859523773193,596867600,0.0,0.0
2010-08-26 00:00:00-04:00,7.376800872803523,7.385817336204741,7.221420764923096,7.221420764923096,466505200,0.0,0.0
2010-08-27 00:00:00-04:00,7.265600535932673,7.291446926709753,7.0795644652493985,7.261693000793457,548391200,0.0,0.0
2010-08-30 00:00:00-04:00,7.235846090124088,7.385817118067915,7.233441699954776,7.288140773773193,383289200,0.0,0.0
2010-08-31 00:00:00-04:00,7.268605131386773,7.350052640386553,7.223524423095698,7.306173324584961,420786800,0.0,0.0
2010-09-01 00:00:00-04:00,7.437509342691758,7.557425484507151,7.4017452454111625,7.523464679718018,697037600,0.0,0.0
2010-09-02 00:00:00-04:00,7.551413477003461,7.578763008117676,7.470567881024008,7.578763008117676,415427600,0.0,0.0
2010-09-03 00:00:00-04:00,7.666524371700995,7.777424075618428,7.648792392874799,7.777123928070068,520788800,0.0,0.0
2010-09-07 00:00:00-04:00,7.713106233805949,7.799962812519344,7.701385234322366,7.748270034790039,342557600,0.0,0.0
2010-09-08 00:00:00-04:00,7.807474302014233,7.946024428556786,7.7870369926697975,7.9018449783325195,526551200,0.0,0.0
2010-09-09 00:00:00-04:00,7.965559881812939,8.010039480504998,7.90184516798211,7.906352996826172,438575200,0.0,0.0
2010-09-10 00:00:00-04:00,7.909959546326426,7.949331021187349,7.856162537707678,7.916571617126465,387542400,0.0,0.0
2010-09-13 00:00:00-04:00,7.989002957237197,8.062936335993035,7.987200467482129,8.02566909790039,388780000,0.0,0.0
2010-09-14 00:00:00-04:00,8.000723698491168,8.089683707588469,7.9799862391088165,8.056324005126953,408150400,0.0,0.0
2010-09-15 00:00:00-04:00,8.05963203282999,8.126052105956779,8.0497135223389,8.12124252319336,429368800,0.0,0.0
2010-09-16 00:00:00-04:00,8.12184396470526,8.315091592820744,8.099603357397177,8.31208610534668,652103200,0.0,0.0
2010-09-17 00:00:00-04:00,8.345746860010124,8.35386207755158,8.225230422292515,8.276021957397461,634477200,0.0,0.0
2010-09-20 00:00:00-04:00,8.297361016245299,8.528778775546161,8.2904487951568,8.512248992919922,658677600,0.0,0.0
2010-09-21 00:00:00-04:00,8.53118396313857,8.636072694593759,8.499025640008423,8.528478622436523,668074400,0.0,0.0
2010-09-22 00:00:00-04:00,8.496619850274618,8.655005444167974,8.487603386975156,8.648093223571777,585289600,0.0,0.0
2010-09-23 00:00:00-04:00,8.605416968292174,8.798665437246246,8.59549925892858,8.683257102966309,786116800,0.0,0.0
2010-09-24 00:00:00-04:00,8.778828221405325,8.82180548820537,8.732244369659815,8.785439491271973,649488000,0.0,0.0
2010-09-27 00:00:00-04:00,8.83533493189974,8.857874897150692,8.746073908789585,8.750581741333008,482834800,0.0,0.0
2010-09-28 00:00:00-04:00,8.768910400558612,8.768910400558612,8.264902554094808,8.621344566345215,1035042400,0.0,0.0
2010-09-29 00:00:00-04:00,8.63246338404628,8.71000335164947,8.59549709389902,8.63667106628418,469644000,0.0,0.0
2010-09-30 00:00:00-04:00,8.685659406365586,8.715713474531567,8.452739374912655,8.527874946594238,673391600,0.0,0.0
2010-10-01 00:00:00-04:00,8.600007902136646,8.61293110079079,8.45574767129306,8.490911483764648,448142800,0.0,0.0
2010-10-04 00:00:00-04:00,8.463258104597434,8.502327831099267,8.348149957156144,8.374298095703125,435302000,0.0,0.0
2010-10-05 00:00:00-04:00,8.475283748547,8.699186611940835,8.46987306697564,8.683859825134277,501967200,0.0,0.0
2010-10-06 00:00:00-04:00,8.703390050580898,8.775520130835798,8.573255277179921,8.691368103027344,670868800,0.0,0.0
2010-10-07 00:00:00-04:00,8.725932844780091,8.730140527409366,8.62284742922977,8.692272186279297,408399600,0.0,0.0
2010-10-08 00:00:00-04:00,8.767106728458026,8.85095782506573,8.715714897504975,8.838034629821777,658403200,0.0,0.0
2010-10-11 00:00:00-04:00,8.858176692074382,8.93331151500318,8.853969007164684,8.876809120178223,427753200,0.0,0.0
2010-10-12 00:00:00-04:00,8.878308015843213,9.001230459810929,8.790549377663192,8.97237777709961,558544000,0.0,0.0
2010-10-13 00:00:00-04:00,9.022267235983856,9.075162210987816,9.010245285967784,9.020463943481445,630092400,0.0,0.0
2010-10-14 00:00:00-04:00,9.067044085686215,9.090486076091524,9.028273714016219,9.085678100585938,435296400,0.0,0.0
2010-10-15 00:00:00-04:00,9.239860365120121,9.467070440918242,9.16382352565655,9.459256172180176,922194000,0.0,0.0
2010-10-18 00:00:00-04:00,9.571359203141643,9.587287086173921,9.445732208930604,9.557233810424805,1093010800,0.0,0.0
2010-10-19 00:00:00-04:00,9.118440970588821,9.430102419216164,9.0168578945142,9.301470756530762,1232784000,0.0,0.0
2010-10-20 00:00:00-04:00,9.286743723528325,9.444528206215779,9.222728845974778,9.33272647857666,721624400,0.0,0.0
2010-10-21 00:00:00-04:00,9.387729263473803,9.459258288241088,9.220628107284794,9.302375793457031,551460000,0.0,0.0
2010-10-22 00:00:00-04:00,9.28884795603581,9.318000786068811,9.205598753871701,9.240761756896973,372778000,0.0,0.0
2010-10-25 00:00:00-04:00,9.289447903579346,9.364882821704409,9.269911835960315,9.281933784484863,392462000,0.0,0.0
2010-10-26 00:00:00-04:00,9.222728115145655,9.308983593411723,9.186061170472758,9.25819206237793,392929600,0.0,0.0
2010-10-27 00:00:00-04:00,9.246173220464367,9.313794700391234,9.184561914560435,9.251583099365234,399002800,0.0,0.0
2010-10-28 00:00:00-04:00,9.255187249739807,9.256690394880508,9.043306382509618,9.173741340637207,551051200,0.0,0.0
2010-10-29 00:00:00-04:00,9.143384987598841,9.192974324437266,9.04240221900181,9.045708656311035,430511200,0.0,0.0
2010-11-01 00:00:00-04:00,9.082975995867042,9.184559060505018,9.082374898398179,9.141881942749023,423889200,0.0,0.0
2010-11-02 00:00:00-04:00,9.22663739501492,9.322509656478678,9.22663739501492,9.297564506530762,433930000,0.0,0.0
2010-11-03 00:00:00-04:00,9.357971409733754,9.403353868061712,9.272617975447206,9.400949478149414,508348400,0.0,0.0
2010-11-04 00:00:00-04:00,9.480594517595925,9.622751286733909,9.467971468386162,9.565347671508789,642488000,0.0,0.0
2010-11-05 00:00:00-04:00,9.556928385044227,9.604413469430476,9.519661152817145,9.531081199645996,361253200,0.0,0.0
2010-11-08 00:00:00-05:00,9.533186724213206,9.610425735799593,9.519962581067444,9.5758638381958,281758400,0.0,0.0
2010-11-09 00:00:00-05:00,9.648895119522086,9.656409238447521,9.45204093332763,9.499526023864746,383544000,0.0,0.0
2010-11-10 00:00:00-05:00,9.51635725067414,9.580372930084259,9.423489694040695,9.558133125305176,384227200,0.0,0.0
2010-11-11 00:00:00-05:00,9.467072436860953,9.569257444527699,9.444531673554092,9.51666259765625,361284000,0.0,0.0
2010-11-12 00:00:00-05:00,9.497122416101142,9.512149050122614,9.125352864868685,9.257590293884277,795846800,0.0,0.0
2010-11-15 00:00:00-05:00,9.270514681643574,9.333027215281831,9.204695710557123,9.227837562561035,403606000,0.0,0.0
2010-11-16 00:00:00-05:00,9.188164946711467,9.244666499421992,8.995817783966523,9.064041137695312,657650000,0.0,0.0
2010-11-17 00:00:00-05:00,9.052320987850655,9.136172079909242,8.948934628974593,9.031283378601074,479449600,0.0,0.0
2010-11-18 00:00:00-05:00,9.172538021468682,9.30688051022607,9.157211238291532,9.269613265991211,494491200,0.0,0.0
2010-11-19 00:00:00-05:00,9.25578740299761,9.26871059660814,9.173739609296682,9.218520164489746,384843200,0.0,0.0
2010-11-22 00:00:00-05:00,9.21701925024063,9.417781829833984,9.192676001985285,9.417781829833984,393075200,0.0,0.0
2010-11-23 00:00:00-05:00,9.330320972021008,9.369392304928992,9.213410330878228,9.278627395629883,519447600,0.0,0.0
2010-11-24 00:00:00-05:00,9.37690183995872,9.47908676541816,9.369389328278446,9.461053848266602,413725200,0.0,0.0
